GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
data-file,org.molgenis.data.file.model,FileMeta,59,0,0,0,22,0,13,0,13,0
data-file,org.molgenis.data.file.model,FileMetaFactory,6,0,0,0,2,0,1,0,1,0
data-file,org.molgenis.data.file.model,FileMetaMetaData,91,0,0,0,14,0,2,0,2,0
data-file,org.molgenis.data.file.util,FileExtensionUtils,67,0,10,0,16,0,8,0,3,0
data-file,org.molgenis.data.file,FileStore,14,92,0,2,5,14,3,6,3,5
data-file,org.molgenis.data.file,FileRepositoryCollectionFactory,112,0,4,0,24,0,5,0,3,0
data-file,org.molgenis.data.file,FileMetaRepositoryDecoratorFactory,16,0,0,0,4,0,2,0,2,0
data-file,org.molgenis.data.file,FileMetaRepositoryDecorator,0,94,1,3,0,29,1,12,0,11
data-file,org.molgenis.data.file.processor,LowerCaseProcessor,5,10,0,2,2,3,1,3,1,2
data-file,org.molgenis.data.file.processor,TrimProcessor,5,10,0,2,2,3,1,3,1,2
data-file,org.molgenis.data.file.processor,AbstractCellProcessor,44,74,9,19,7,20,10,11,3,4
data-file,org.molgenis.data.file.processor,MissingValueProcessor,57,56,12,12,10,13,11,6,2,3
data-file,org.molgenis.data.file.support,FileRepositoryCollection,34,0,6,0,11,0,6,0,3,0
