GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
debian/infrastructure,org.corfudb.infrastructure.orchestrator.workflows,RemoveNodeWorkflow,29,0,0,0,9,0,5,0,5,0
debian/infrastructure,org.corfudb.infrastructure.orchestrator.workflows,AddNodeWorkflow.RestoreRedundancy,86,0,4,0,17,0,5,0,3,0
debian/infrastructure,org.corfudb.infrastructure.orchestrator.workflows,ForceRemoveWorkflow.ForceRemoveNode,110,0,4,0,17,0,5,0,3,0
debian/infrastructure,org.corfudb.infrastructure.orchestrator.workflows,HealNodeWorkflow,43,0,0,0,6,0,4,0,4,0
debian/infrastructure,org.corfudb.infrastructure.orchestrator.workflows,AddNodeWorkflow.AddNodeToLayout,40,0,0,0,7,0,3,0,3,0
debian/infrastructure,org.corfudb.infrastructure.orchestrator.workflows,RemoveNodeWorkflow.RemoveNode,25,0,0,0,6,0,3,0,3,0
debian/infrastructure,org.corfudb.infrastructure.orchestrator.workflows,HealNodeWorkflow.RestoreRedundancyAndMergeSegments,64,0,2,0,12,0,4,0,3,0
debian/infrastructure,org.corfudb.infrastructure.orchestrator.workflows,AddNodeWorkflow,218,0,12,0,40,0,12,0,6,0
debian/infrastructure,org.corfudb.infrastructure.orchestrator.workflows,HealNodeWorkflow.ResetNode,38,0,2,0,10,0,4,0,3,0
debian/infrastructure,org.corfudb.infrastructure.orchestrator.workflows,AddNodeWorkflow.BootstrapNode,36,0,2,0,10,0,4,0,3,0
debian/infrastructure,org.corfudb.infrastructure.orchestrator.workflows,ForceRemoveWorkflow,29,0,0,0,9,0,5,0,5,0
debian/infrastructure,org.corfudb.infrastructure.orchestrator.workflows,HealNodeWorkflow.HealNodeToLayout,35,0,0,0,7,0,3,0,3,0
debian/infrastructure,org.corfudb.infrastructure,LayoutServer,666,0,60,0,142,0,51,0,21,0
debian/infrastructure,org.corfudb.infrastructure,CorfuServer,743,0,34,0,183,0,36,0,19,0
debian/infrastructure,org.corfudb.infrastructure,DataStore.NullValue,28,0,0,0,2,0,4,0,4,0
debian/infrastructure,org.corfudb.infrastructure,SequencerServer,925,0,66,0,189,0,59,0,25,0
debian/infrastructure,org.corfudb.infrastructure,DataStore,227,0,18,0,50,0,23,0,14,0
debian/infrastructure,org.corfudb.infrastructure,LogUnitServer,568,0,12,0,130,0,29,0,23,0
debian/infrastructure,org.corfudb.infrastructure,BatchWriterOperation,303,0,54,0,8,0,40,0,13,0
debian/infrastructure,org.corfudb.infrastructure,DataStore.new CacheWriter() {...},144,0,2,0,23,0,4,0,3,0
debian/infrastructure,org.corfudb.infrastructure,Rank,147,0,28,0,11,0,23,0,9,0
debian/infrastructure,org.corfudb.infrastructure,CorfuMsgHandler,387,0,28,0,82,0,27,0,13,0
debian/infrastructure,org.corfudb.infrastructure,ManagementServer,418,0,24,0,96,0,26,0,14,0
debian/infrastructure,org.corfudb.infrastructure,BatchWriterOperation.Type,68,0,0,0,6,0,4,0,4,0
debian/infrastructure,org.corfudb.infrastructure,CorfuServer.new ChannelInitializer() {...},173,0,6,0,20,0,5,0,2,0
debian/infrastructure,org.corfudb.infrastructure,AbstractServer,51,0,2,0,15,0,9,0,8,0
debian/infrastructure,org.corfudb.infrastructure,ManagementAgent.SequencerNotReadyCounter,22,0,0,0,4,0,4,0,4,0
