GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
data-vcf,org.molgenis.data.vcf.format,VcfToEntity,154,857,32,73,28,181,30,42,1,15
data-vcf,org.molgenis.data.vcf.format,VcfToEntity.new Object() {...},9,63,0,0,0,2,0,1,0,1
data-vcf,org.molgenis.data.vcf.utils,VcfWriterUtils,1055,0,154,0,241,0,106,0,29,0
data-vcf,org.molgenis.data.vcf.utils,VcfUtils.new Object() {...},138,0,0,0,1,0,1,0,1,0
data-vcf,org.molgenis.data.vcf.utils,VcfUtils,264,89,32,4,50,11,23,4,5,2
data-vcf,org.molgenis.data.vcf,VcfRepository,11,111,0,0,4,24,2,7,2,7
data-vcf,org.molgenis.data.vcf,VcfDataConfig,9,0,0,0,3,0,2,0,2,0
data-vcf,org.molgenis.data.vcf,VcfReaderFactoryImpl,45,65,2,2,9,18,2,5,0,5
data-vcf,org.molgenis.data.vcf,VcfRepositoryCollection,154,0,14,0,24,0,16,0,9,0
data-vcf,org.molgenis.data.vcf,VcfFileExtensions,0,56,0,0,0,7,0,4,0,4
data-vcf,org.molgenis.data.vcf,VcfRepositoryCollection.new Iterator() {...},24,0,0,0,4,0,3,0,3,0
data-vcf,org.molgenis.data.vcf.model,VcfAttributes,0,104,0,0,0,44,0,8,0,8
data-vcf,org.molgenis.data.vcf.importer,VcfImporterService,42,431,7,33,11,95,11,26,4,13
data-vcf,org.molgenis.data.vcf.datastructures,Trio,172,0,30,0,37,0,26,0,11,0
data-vcf,org.molgenis.data.vcf.datastructures,Sample,140,0,22,0,29,0,22,0,11,0
