GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
genomebrowser,org.molgenis.genomebrowser.service,GenomeBrowserService,63,247,13,29,11,47,13,21,3,10
genomebrowser,org.molgenis.genomebrowser,AutoValue_GenomeBrowserTrack,282,182,45,27,35,49,37,15,2,14
genomebrowser,org.molgenis.genomebrowser,GenomeBrowserTrack,50,180,9,11,6,31,10,6,1,5
genomebrowser,org.molgenis.genomebrowser.meta,GenomeBrowserPackage,20,0,0,0,6,0,2,0,2,0
genomebrowser,org.molgenis.genomebrowser.meta,GenomeBrowserSettingsMetadata,234,0,0,0,48,0,2,0,2,0
genomebrowser,org.molgenis.genomebrowser.meta,GenomeBrowserSettings.TrackType,0,34,0,0,0,2,0,1,0,1
genomebrowser,org.molgenis.genomebrowser.meta,GenomeBrowserAttributesMetadata,116,0,0,0,18,0,2,0,2,0
genomebrowser,org.molgenis.genomebrowser.meta,GenomeBrowserAttributesFactory,36,0,0,0,11,0,2,0,2,0
genomebrowser,org.molgenis.genomebrowser.meta,GenomeBrowserAttributes,63,47,3,3,22,12,15,8,12,8
genomebrowser,org.molgenis.genomebrowser.meta,GenomeBrowserSettingsFactory,6,0,0,0,2,0,1,0,1,0
genomebrowser,org.molgenis.genomebrowser.meta,GenomeBrowserSettings,158,0,4,0,46,0,30,0,28,0
genomebrowser,org.molgenis.genomebrowser.meta,GenomeBrowserSettings.MolgenisReferenceMode,0,34,0,0,0,2,0,1,0,1
